epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.56E+12,2019-06-26T11:50:10.493,1894.471,0.031,-0.041,0.681
1.56E+12,2019-06-26T11:50:10.503,1894.481,0.085,-0.18,0.721
1.56E+12,2019-06-26T11:50:10.512,1894.49,0.03,-0.074,0.622
1.56E+12,2019-06-26T11:50:10.522,1894.5,0.096,-0.01,0.808
1.56E+12,2019-06-26T11:50:10.533,1894.511,0.096,-0.02,0.558
1.56E+12,2019-06-26T11:50:10.543,1894.521,0.082,-0.179,0.628
1.56E+12,2019-06-26T11:50:10.552,1894.53,0.063,-0.125,0.448
1.56E+12,2019-06-26T11:50:10.562,1894.54,0.161,-0.087,0.776
1.56E+12,2019-06-26T11:50:10.572,1894.55,0.066,-0.071,0.48
1.56E+12,2019-06-26T11:50:10.582,1894.56,0.06,-0.095,0.44
1.56E+12,2019-06-26T11:50:10.591,1894.569,0.052,0.161,0.205
1.56E+12,2019-06-26T11:50:10.602,1894.58,0.1,0.074,0.503
1.56E+12,2019-06-26T11:50:10.612,1894.59,-0.012,0.107,0.398
1.56E+12,2019-06-26T11:50:10.622,1894.6,0.102,-0.031,0.25
1.56E+12,2019-06-26T11:50:10.631,1894.609,0.065,0.071,0.216
1.56E+12,2019-06-26T11:50:10.641,1894.619,0.095,-0.018,0.407
1.56E+12,2019-06-26T11:50:10.651,1894.629,0.014,-0.02,0.13
1.56E+12,2019-06-26T11:50:10.662,1894.64,0.135,-0.041,0.296
1.56E+12,2019-06-26T11:50:10.670,1894.648,0.107,0.082,0.263
1.56E+12,2019-06-26T11:50:10.681,1894.659,0.079,-0.028,0.321
1.56E+12,2019-06-26T11:50:10.691,1894.669,0.079,0.098,0.246
1.56E+12,2019-06-26T11:50:10.701,1894.679,0.171,0.154,0.443
1.56E+12,2019-06-26T11:50:10.710,1894.688,0.097,0.207,0.382
1.56E+12,2019-06-26T11:50:10.720,1894.698,0.092,0.158,0.473
1.56E+12,2019-06-26T11:50:10.730,1894.708,0.067,0.335,0.425
1.56E+12,2019-06-26T11:50:10.741,1894.719,0.127,0.201,0.498
1.56E+12,2019-06-26T11:50:10.749,1894.727,0.065,0.176,0.408
1.56E+12,2019-06-26T11:50:10.760,1894.738,0.068,0.058,0.285
1.56E+12,2019-06-26T11:50:10.770,1894.748,0.056,0.139,0.132
1.56E+12,2019-06-26T11:50:10.779,1894.757,0.137,-0.015,0.282
1.56E+12,2019-06-26T11:50:10.789,1894.767,0.084,0.015,0.263
1.56E+12,2019-06-26T11:50:10.799,1894.777,0.111,0.078,0.279
1.56E+12,2019-06-26T11:50:10.810,1894.788,0.065,0.124,0.117
1.56E+12,2019-06-26T11:50:10.818,1894.796,0.077,-0.085,0.05
1.56E+12,2019-06-26T11:50:10.829,1894.807,0.064,0.008,0.036
1.56E+12,2019-06-26T11:50:10.839,1894.817,0.103,0.051,0.189
1.56E+12,2019-06-26T11:50:10.849,1894.827,0.075,-0.011,0.017
1.56E+12,2019-06-26T11:50:10.858,1894.836,0.071,-0.113,0.012
1.56E+12,2019-06-26T11:50:10.868,1894.846,0.079,0.038,-0.068
1.56E+12,2019-06-26T11:50:10.878,1894.856,0.075,-0.02,-0.002
1.56E+12,2019-06-26T11:50:10.889,1894.867,0.009,-0.07,-0.182
1.56E+12,2019-06-26T11:50:10.897,1894.875,0.049,-0.115,-0.183
1.56E+12,2019-06-26T11:50:10.908,1894.886,0.038,0.063,-0.208
1.56E+12,2019-06-26T11:50:10.918,1894.896,0.082,-0.059,-0.207
1.56E+12,2019-06-26T11:50:10.928,1894.906,0.012,-0.064,-0.318
1.56E+12,2019-06-26T11:50:10.937,1894.915,0.105,-0.005,-0.228
1.56E+12,2019-06-26T11:50:10.947,1894.925,0.086,0.076,-0.22
1.56E+12,2019-06-26T11:50:10.957,1894.935,0.075,-0.093,-0.304
1.56E+12,2019-06-26T11:50:10.968,1894.946,0.029,-0.013,-0.454
1.56E+12,2019-06-26T11:50:10.977,1894.955,0.106,0.022,-0.338
1.56E+12,2019-06-26T11:50:10.987,1894.965,0.066,0.02,-0.356
1.56E+12,2019-06-26T11:50:10.997,1894.975,0.037,-0.089,-0.421
1.56E+12,2019-06-26T11:50:11.007,1894.985,0.043,0.055,-0.418
1.56E+12,2019-06-26T11:50:11.016,1894.994,0.09,0.038,-0.277
1.56E+12,2019-06-26T11:50:11.026,1895.004,0.026,-0.015,-0.243
1.56E+12,2019-06-26T11:50:11.037,1895.015,0.025,-0.074,-0.266
1.56E+12,2019-06-26T11:50:11.047,1895.025,0.017,0.106,-0.185
1.56E+12,2019-06-26T11:50:11.056,1895.034,0.076,0.007,-0.108
1.56E+12,2019-06-26T11:50:11.066,1895.044,0.029,-0.072,-0.054
1.56E+12,2019-06-26T11:50:11.076,1895.054,0.061,-0.088,0.038
1.56E+12,2019-06-26T11:50:11.086,1895.064,0.074,0.052,-0.022
1.56E+12,2019-06-26T11:50:11.095,1895.073,0.07,-0.163,-0.087
1.56E+12,2019-06-26T11:50:11.105,1895.083,0.011,-0.153,-0.123
1.56E+12,2019-06-26T11:50:11.116,1895.094,0.071,-0.052,0.077
1.56E+12,2019-06-26T11:50:11.126,1895.104,0.052,-0.063,0.265
1.56E+12,2019-06-26T11:50:11.135,1895.113,0.06,-0.103,0.245
1.56E+12,2019-06-26T11:50:11.145,1895.123,-0.018,0.059,-0.105
1.56E+12,2019-06-26T11:50:11.155,1895.133,0.095,0.119,0.312
1.56E+12,2019-06-26T11:50:11.164,1895.142,0.025,-0.037,0.362
1.56E+12,2019-06-26T11:50:11.174,1895.152,0.062,-0.064,0.403
1.56E+12,2019-06-26T11:50:11.185,1895.163,0.048,-0.001,0.202
1.56E+12,2019-06-26T11:50:11.195,1895.173,0.041,-0.034,0.006
1.56E+12,2019-06-26T11:50:11.205,1895.183,-0.024,-0.056,-0.343
1.56E+12,2019-06-26T11:50:11.214,1895.192,0.047,-0.024,-0.023
1.56E+12,2019-06-26T11:50:11.224,1895.202,0.058,0.063,0.031
1.56E+12,2019-06-26T11:50:11.234,1895.212,0.054,0.02,0.195
1.56E+12,2019-06-26T11:50:11.243,1895.221,0.042,-0.019,-0.071
1.56E+12,2019-06-26T11:50:11.253,1895.231,0.056,0.094,0.031
1.56E+12,2019-06-26T11:50:11.264,1895.242,0.055,0.037,-0.018
1.56E+12,2019-06-26T11:50:11.274,1895.252,0.014,0.038,0.227
1.56E+12,2019-06-26T11:50:11.284,1895.262,0.052,0.031,0.401
1.56E+12,2019-06-26T11:50:11.293,1895.271,0.105,0.239,0.994
1.56E+12,2019-06-26T11:50:11.303,1895.281,0.08,0.121,0.958
1.56E+12,2019-06-26T11:50:11.313,1895.291,0.033,0.065,1.148
1.56E+12,2019-06-26T11:50:11.322,1895.3,0.049,-0.27,0.631
1.56E+12,2019-06-26T11:50:11.332,1895.31,0.075,0.142,0.79
1.56E+12,2019-06-26T11:50:11.343,1895.321,0.09,0.322,0.819
1.56E+12,2019-06-26T11:50:11.352,1895.33,0.102,0.231,1.233
1.56E+12,2019-06-26T11:50:11.363,1895.341,0.115,0.199,1.039
1.56E+12,2019-06-26T11:50:11.372,1895.35,0.107,0.145,1.125
1.56E+12,2019-06-26T11:50:11.382,1895.36,0.114,-0.093,0.784
1.56E+12,2019-06-26T11:50:11.391,1895.369,0.063,-0.068,0.566
1.56E+12,2019-06-26T11:50:11.401,1895.379,0.126,-0.019,0.393
1.56E+12,2019-06-26T11:50:11.412,1895.39,0.066,0.001,0.19
1.56E+12,2019-06-26T11:50:11.422,1895.4,0.079,-0.082,0.127
1.56E+12,2019-06-26T11:50:11.431,1895.409,0.098,0.099,0.248
1.56E+12,2019-06-26T11:50:11.441,1895.419,0.108,-0.043,0.224
1.56E+12,2019-06-26T11:50:11.451,1895.429,0.049,-0.031,0.199
1.56E+12,2019-06-26T11:50:11.461,1895.439,0.077,-0.034,0.032
1.56E+12,2019-06-26T11:50:11.470,1895.448,0.079,0.083,0.054
1.56E+12,2019-06-26T11:50:11.480,1895.458,0.065,-0.087,-0.041
1.56E+12,2019-06-26T11:50:11.491,1895.469,0.06,-0.041,-0.068
1.56E+12,2019-06-26T11:50:11.501,1895.479,0.101,-0.033,0.076
1.56E+12,2019-06-26T11:50:11.510,1895.488,0.078,0.044,0.128
1.56E+12,2019-06-26T11:50:11.520,1895.498,0.061,-0.098,-0.007
1.56E+12,2019-06-26T11:50:11.530,1895.508,0.044,0.007,0.025
1.56E+12,2019-06-26T11:50:11.540,1895.518,0.113,0.032,0.127
1.56E+12,2019-06-26T11:50:11.549,1895.527,0.098,0.065,0.144
1.56E+12,2019-06-26T11:50:11.560,1895.538,0.071,-0.086,0.133
1.56E+12,2019-06-26T11:50:11.570,1895.548,0.114,0.058,0.192
1.56E+12,2019-06-26T11:50:11.580,1895.558,0.154,-0.009,0.321
1.56E+12,2019-06-26T11:50:11.589,1895.567,0.059,-0.045,0.22
1.56E+12,2019-06-26T11:50:11.599,1895.577,0.086,-0.153,-0.041
1.56E+12,2019-06-26T11:50:11.609,1895.587,0.094,0.039,-0.06
1.56E+12,2019-06-26T11:50:11.618,1895.596,0.075,-0.054,-0.172
1.56E+12,2019-06-26T11:50:11.628,1895.606,0.085,-0.056,-0.1
1.56E+12,2019-06-26T11:50:11.639,1895.617,0.095,-0.085,-0.152
1.56E+12,2019-06-26T11:50:11.649,1895.627,0.092,0.065,-0.09
1.56E+12,2019-06-26T11:50:11.658,1895.636,0.091,-0.159,-0.264
1.56E+12,2019-06-26T11:50:11.668,1895.646,0.078,-0.078,-0.302
1.56E+12,2019-06-26T11:50:11.678,1895.656,0.075,-0.049,-0.303
1.56E+12,2019-06-26T11:50:11.688,1895.666,0.091,0.035,-0.287
1.56E+12,2019-06-26T11:50:11.697,1895.675,0.056,-0.178,-0.398
1.56E+12,2019-06-26T11:50:11.707,1895.685,0.096,-0.022,-0.381
1.56E+12,2019-06-26T11:50:11.718,1895.696,0.085,-0.03,-0.404
1.56E+12,2019-06-26T11:50:11.728,1895.706,0.064,-0.031,-0.499
1.56E+12,2019-06-26T11:50:11.737,1895.715,0.046,-0.18,-0.518
1.56E+12,2019-06-26T11:50:11.747,1895.725,0.084,0.018,-0.433
1.56E+12,2019-06-26T11:50:11.757,1895.735,0.08,-0.056,-0.568
1.56E+12,2019-06-26T11:50:11.768,1895.746,0.026,-0.093,-0.684
1.56E+12,2019-06-26T11:50:11.776,1895.754,0.039,-0.127,-0.724
1.56E+12,2019-06-26T11:50:11.787,1895.765,0.107,0.045,-0.552
1.56E+12,2019-06-26T11:50:11.797,1895.775,0.075,-0.116,-0.681
1.56E+12,2019-06-26T11:50:11.807,1895.785,0.048,-0.106,-0.746
1.56E+12,2019-06-26T11:50:11.816,1895.794,0.079,-0.077,-0.763
1.56E+12,2019-06-26T11:50:11.826,1895.804,0.096,0.031,-0.629
1.56E+12,2019-06-26T11:50:11.836,1895.814,0.04,-0.164,-0.787
1.56E+12,2019-06-26T11:50:11.847,1895.825,0.044,-0.08,-0.744
1.56E+12,2019-06-26T11:50:11.855,1895.833,0.096,-0.027,-0.764
1.56E+12,2019-06-26T11:50:11.866,1895.844,0.079,-0.027,-0.691
1.56E+12,2019-06-26T11:50:11.876,1895.854,0.019,-0.155,-0.87
1.56E+12,2019-06-26T11:50:11.886,1895.864,0.077,-0.007,-0.692
1.56E+12,2019-06-26T11:50:11.895,1895.873,0.079,-0.015,-0.735
1.56E+12,2019-06-26T11:50:11.905,1895.883,0.043,-0.062,-0.766
1.56E+12,2019-06-26T11:50:11.915,1895.893,0.022,-0.134,-0.847
1.56E+12,2019-06-26T11:50:11.926,1895.904,0.065,0.039,-0.533
1.56E+12,2019-06-26T11:50:11.935,1895.913,0.064,-0.051,-0.703
1.56E+12,2019-06-26T11:50:11.945,1895.923,0.057,-0.066,-0.767
1.56E+12,2019-06-26T11:50:11.955,1895.933,0.039,-0.071,-0.857
1.56E+12,2019-06-26T11:50:11.964,1895.942,0.058,0.022,-0.707
1.56E+12,2019-06-26T11:50:11.974,1895.952,0.038,-0.105,-0.935
1.56E+12,2019-06-26T11:50:11.984,1895.962,0.048,-0.056,-0.861
1.56E+12,2019-06-26T11:50:11.995,1895.973,0.022,-0.031,-0.905
1.56E+12,2019-06-26T11:50:12.005,1895.983,0.049,0.008,-0.759
1.56E+12,2019-06-26T11:50:12.014,1895.992,0.028,-0.094,-0.989
1.56E+12,2019-06-26T11:50:12.024,1896.002,0.048,-0.009,-0.766
1.56E+12,2019-06-26T11:50:12.034,1896.012,0.039,0.018,-0.85
1.56E+12,2019-06-26T11:50:12.043,1896.021,0.035,-0.027,-0.825
1.56E+12,2019-06-26T11:50:12.053,1896.031,0.006,-0.074,-1.037
1.56E+12,2019-06-26T11:50:12.063,1896.041,0.051,0.01,-0.76
1.56E+12,2019-06-26T11:50:12.074,1896.052,0.006,-0.018,-0.945
1.56E+12,2019-06-26T11:50:12.084,1896.062,0.017,-0.034,-0.883
1.56E+12,2019-06-26T11:50:12.093,1896.071,0.005,-0.048,-0.945
1.56E+12,2019-06-26T11:50:12.103,1896.081,0.049,0.027,-0.708
1.56E+12,2019-06-26T11:50:12.113,1896.091,0.009,-0.007,-0.858
1.56E+12,2019-06-26T11:50:12.122,1896.1,0.028,-0.063,-0.613
1.56E+12,2019-06-26T11:50:12.132,1896.11,0.009,0.009,-0.297
1.56E+12,2019-06-26T11:50:12.143,1896.121,0.058,0.178,0.37
1.56E+12,2019-06-26T11:50:12.151,1896.129,-0.064,0.424,1.351
1.56E+12,2019-06-26T11:50:12.163,1896.141,0.1,0.362,1.737
1.56E+12,2019-06-26T11:50:12.172,1896.15,-0.002,0.406,1.497
1.56E+12,2019-06-26T11:50:12.182,1896.16,0.138,0.262,2.236
1.56E+12,2019-06-26T11:50:12.191,1896.169,0.048,0.055,1.74
1.56E+12,2019-06-26T11:50:12.201,1896.179,-0.099,0.261,1.462
1.56E+12,2019-06-26T11:50:12.211,1896.189,0.013,-0.02,1.247
1.56E+12,2019-06-26T11:50:12.222,1896.2,0.035,0.152,1.581
1.56E+12,2019-06-26T11:50:12.230,1896.208,-0.073,0.32,1.209
1.56E+12,2019-06-26T11:50:12.241,1896.219,0.079,0.11,1.164
1.56E+12,2019-06-26T11:50:12.251,1896.229,-0.07,0.15,1.168
1.56E+12,2019-06-26T11:50:12.261,1896.239,0.125,-0.197,1.271
1.56E+12,2019-06-26T11:50:12.270,1896.248,0.209,-0.273,1.65
1.56E+12,2019-06-26T11:50:12.280,1896.258,0.08,-0.344,1.213
1.56E+12,2019-06-26T11:50:12.290,1896.268,-0.014,-0.279,1.062
1.56E+12,2019-06-26T11:50:12.301,1896.279,0.13,-0.288,0.956
1.56E+12,2019-06-26T11:50:12.310,1896.288,0.099,-0.058,1.186
1.56E+12,2019-06-26T11:50:12.320,1896.298,-0.004,0.095,0.771
1.56E+12,2019-06-26T11:50:12.330,1896.308,0.006,0.067,0.874
1.56E+12,2019-06-26T11:50:12.340,1896.318,0.14,-0.087,0.888
1.56E+12,2019-06-26T11:50:12.349,1896.327,-0.02,-0.011,0.805
1.56E+12,2019-06-26T11:50:12.359,1896.337,0.077,-0.21,0.453
1.56E+12,2019-06-26T11:50:12.370,1896.348,0.072,-0.254,0.495
1.56E+12,2019-06-26T11:50:12.378,1896.356,0.124,-0.079,0.437
1.56E+12,2019-06-26T11:50:12.389,1896.367,0.064,-0.065,0.181
1.56E+12,2019-06-26T11:50:12.399,1896.377,0.131,-0.242,0.022
1.56E+12,2019-06-26T11:50:12.409,1896.387,0.032,-0.086,0.016
1.56E+12,2019-06-26T11:50:12.418,1896.396,0.158,-0.089,0.114
1.56E+12,2019-06-26T11:50:12.428,1896.406,0.081,-0.152,0.17
1.56E+12,2019-06-26T11:50:12.438,1896.416,0.046,-0.383,-0.045
1.56E+12,2019-06-26T11:50:12.449,1896.427,0.071,-0.122,-0.036
1.56E+12,2019-06-26T11:50:12.457,1896.435,0.076,-0.179,-0.005
1.56E+12,2019-06-26T11:50:12.468,1896.446,-0.012,-0.165,-0.169
1.56E+12,2019-06-26T11:50:12.478,1896.456,0.079,-0.2,-0.275
1.56E+12,2019-06-26T11:50:12.488,1896.466,0.017,0.027,-0.161
1.56E+12,2019-06-26T11:50:12.497,1896.475,0.106,-0.147,-0.149
1.56E+12,2019-06-26T11:50:12.507,1896.485,0.016,-0.138,-0.163
1.56E+12,2019-06-26T11:50:12.518,1896.496,0.073,-0.086,-0.119
1.56E+12,2019-06-26T11:50:12.528,1896.506,0.04,0.051,0.015
1.56E+12,2019-06-26T11:50:12.537,1896.515,0.09,-0.118,0.008
1.56E+12,2019-06-26T11:50:12.547,1896.525,0.045,-0.055,0.102
1.56E+12,2019-06-26T11:50:12.557,1896.535,0.12,-0.004,0.184
1.56E+12,2019-06-26T11:50:12.567,1896.545,0.086,-0.061,0.129
1.56E+12,2019-06-26T11:50:12.576,1896.554,0.126,-0.21,-0.023
1.56E+12,2019-06-26T11:50:12.586,1896.564,0.085,0.039,0.13
1.56E+12,2019-06-26T11:50:12.597,1896.575,0.116,-0.007,0.091
1.56E+12,2019-06-26T11:50:12.607,1896.585,0.051,-0.027,0.044
1.56E+12,2019-06-26T11:50:12.616,1896.594,0.062,-0.09,-0.018
1.56E+12,2019-06-26T11:50:12.626,1896.604,0.037,0.098,0.147
1.56E+12,2019-06-26T11:50:12.636,1896.614,0.05,-0.114,0.069
1.56E+12,2019-06-26T11:50:12.646,1896.624,-0.012,-0.1,-0.01
1.56E+12,2019-06-26T11:50:12.655,1896.633,0.072,-0.051,-0.024
1.56E+12,2019-06-26T11:50:12.665,1896.643,0.044,0.053,0.011
1.56E+12,2019-06-26T11:50:12.676,1896.654,0.03,-0.167,-0.238
1.56E+12,2019-06-26T11:50:12.685,1896.663,0.031,-0.03,-0.144
1.56E+12,2019-06-26T11:50:12.695,1896.673,0.129,0.022,-0.162
1.56E+12,2019-06-26T11:50:12.705,1896.683,0.006,-0.024,-0.127
1.56E+12,2019-06-26T11:50:12.715,1896.693,0.045,-0.175,-0.356
1.56E+12,2019-06-26T11:50:12.726,1896.704,0.072,0.063,-0.088
1.56E+12,2019-06-26T11:50:12.734,1896.712,0.074,-0.007,-0.138
1.56E+12,2019-06-26T11:50:12.745,1896.723,-0.019,-0.029,-0.189
1.56E+12,2019-06-26T11:50:12.755,1896.733,0.021,-0.06,-0.397
1.56E+12,2019-06-26T11:50:12.764,1896.742,0.017,0.143,-0.231
1.56E+12,2019-06-26T11:50:12.774,1896.752,0.053,-0.025,-0.393
1.56E+12,2019-06-26T11:50:12.784,1896.762,-0.048,-0.029,-0.355
1.56E+12,2019-06-26T11:50:12.794,1896.772,0.049,-0.026,-0.365
1.56E+12,2019-06-26T11:50:12.805,1896.783,0.038,0.063,-0.117
1.56E+12,2019-06-26T11:50:12.813,1896.791,0.045,-0.159,-0.244
1.56E+12,2019-06-26T11:50:12.824,1896.802,0.012,-0.042,-0.106
1.56E+12,2019-06-26T11:50:12.834,1896.812,0.038,-0.024,-0.049
1.56E+12,2019-06-26T11:50:12.843,1896.821,0.072,-0.013,0.18
1.56E+12,2019-06-26T11:50:12.853,1896.831,0.048,-0.138,-0.002
1.56E+12,2019-06-26T11:50:12.863,1896.841,0.023,0.058,0.142
1.56E+12,2019-06-26T11:50:12.874,1896.852,0.045,-0.046,0.168
1.56E+12,2019-06-26T11:50:12.884,1896.862,0.052,-0.07,0.375
1.56E+12,2019-06-26T11:50:12.893,1896.871,0.043,-0.21,0.272
1.56E+12,2019-06-26T11:50:12.903,1896.881,0.034,-0.049,0.204
1.56E+12,2019-06-26T11:50:12.912,1896.89,0.037,-0.138,0.046
1.56E+12,2019-06-26T11:50:12.922,1896.9,-0.011,-0.001,-0.002
1.56E+12,2019-06-26T11:50:12.932,1896.91,0.029,-0.136,0.044
1.56E+12,2019-06-26T11:50:12.942,1896.92,0.066,0.014,0.235
1.56E+12,2019-06-26T11:50:12.951,1896.929,0.019,-0.192,-0.14
1.56E+12,2019-06-26T11:50:12.961,1896.939,0.036,-0.096,0.054
1.56E+12,2019-06-26T11:50:12.972,1896.95,0.093,-0.152,0.192
1.56E+12,2019-06-26T11:50:12.982,1896.96,0.05,-0.058,0.119
1.56E+12,2019-06-26T11:50:12.991,1896.969,0.029,-0.242,0.096
1.56E+12,2019-06-26T11:50:13.001,1896.979,0.068,-0.035,0.32
1.56E+12,2019-06-26T11:50:13.011,1896.989,0.075,0,0.375
1.56E+12,2019-06-26T11:50:13.021,1896.999,-0.012,0.01,0.066
1.56E+12,2019-06-26T11:50:13.030,1897.008,0.023,-0.251,0.13
1.56E+12,2019-06-26T11:50:13.040,1897.018,0.061,0.018,0.343
1.56E+12,2019-06-26T11:50:13.051,1897.029,0.072,-0.131,0.352
1.56E+12,2019-06-26T11:50:13.061,1897.039,-0.003,-0.052,0.285
1.56E+12,2019-06-26T11:50:13.070,1897.048,0.041,-0.026,0.388
1.56E+12,2019-06-26T11:50:13.080,1897.058,0.054,0.194,0.354
1.56E+12,2019-06-26T11:50:13.090,1897.068,0.043,-0.199,-0.118
1.56E+12,2019-06-26T11:50:13.101,1897.079,0.007,-0.165,-0.197
1.56E+12,2019-06-26T11:50:13.109,1897.087,0.047,-0.094,-0.076
1.56E+12,2019-06-26T11:50:13.120,1897.098,0.069,-0.052,-0.001
1.56E+12,2019-06-26T11:50:13.130,1897.108,0.055,-0.304,0.063
1.56E+12,2019-06-26T11:50:13.139,1897.117,0.044,-0.126,0.001
1.56E+12,2019-06-26T11:50:13.149,1897.127,0.067,-0.043,-0.006
1.56E+12,2019-06-26T11:50:13.159,1897.137,0.027,-0.087,-0.051
1.56E+12,2019-06-26T11:50:13.169,1897.147,0,-0.233,-0.102
1.56E+12,2019-06-26T11:50:13.178,1897.156,0.075,0.003,-0.028
1.56E+12,2019-06-26T11:50:13.188,1897.166,0.05,-0.033,0.054
1.56E+12,2019-06-26T11:50:13.199,1897.177,0.013,-0.053,-0.052
1.56E+12,2019-06-26T11:50:13.209,1897.187,0.011,-0.156,-0.198
1.56E+12,2019-06-26T11:50:13.218,1897.196,0.047,0.05,-0.159
1.56E+12,2019-06-26T11:50:13.228,1897.206,0.047,-0.083,-0.141
1.56E+12,2019-06-26T11:50:13.238,1897.216,-0.007,-0.109,-0.278
1.56E+12,2019-06-26T11:50:13.249,1897.227,0.061,-0.094,-0.118
1.56E+12,2019-06-26T11:50:13.257,1897.235,0.102,0.018,0.052
1.56E+12,2019-06-26T11:50:13.268,1897.246,0.029,-0.159,-0.071
1.56E+12,2019-06-26T11:50:13.278,1897.256,0.04,-0.089,-0.177
1.56E+12,2019-06-26T11:50:13.288,1897.266,0.085,0.007,0.017
1.56E+12,2019-06-26T11:50:13.297,1897.275,0.062,-0.014,0.088
1.56E+12,2019-06-26T11:50:13.307,1897.285,0,-0.115,0.111
1.56E+12,2019-06-26T11:50:13.317,1897.295,0.069,0.106,0.316
1.56E+12,2019-06-26T11:50:13.328,1897.306,0.045,0.044,0.012
1.56E+12,2019-06-26T11:50:13.336,1897.314,0.006,0.074,0.154
1.56E+12,2019-06-26T11:50:13.347,1897.325,0.071,0.18,0.554
1.56E+12,2019-06-26T11:50:13.357,1897.335,0.028,0.242,0.29
1.56E+12,2019-06-26T11:50:13.367,1897.345,0.094,0.046,0.485
1.56E+12,2019-06-26T11:50:13.376,1897.354,0.06,0.124,0.546
1.56E+12,2019-06-26T11:50:13.386,1897.364,0.046,0.154,0.584
1.56E+12,2019-06-26T11:50:13.396,1897.374,0.083,0.211,0.778
1.56E+12,2019-06-26T11:50:13.407,1897.385,0.096,0.022,0.601
1.56E+12,2019-06-26T11:50:13.415,1897.393,0.015,-0.077,-0.016
1.56E+12,2019-06-26T11:50:13.426,1897.404,0.077,-0.069,0.18
1.56E+12,2019-06-26T11:50:13.436,1897.414,0.045,0.005,0.18
1.56E+12,2019-06-26T11:50:13.446,1897.424,0.046,-0.179,0.196
1.56E+12,2019-06-26T11:50:13.455,1897.433,0.036,-0.092,0.03
1.56E+12,2019-06-26T11:50:13.465,1897.443,0.081,0.025,0.118
1.56E+12,2019-06-26T11:50:13.476,1897.454,0.023,-0.061,0.002
1.56E+12,2019-06-26T11:50:13.484,1897.462,0.054,-0.148,0.107
1.56E+12,2019-06-26T11:50:13.495,1897.473,0.045,-0.012,0.054
1.56E+12,2019-06-26T11:50:13.505,1897.483,0.1,-0.096,0.22
1.56E+12,2019-06-26T11:50:13.515,1897.493,0.002,-0.147,-0.081
1.56E+12,2019-06-26T11:50:13.525,1897.503,0.05,-0.141,-0.001
1.56E+12,2019-06-26T11:50:13.534,1897.512,0.106,0.011,0.139
1.56E+12,2019-06-26T11:50:13.544,1897.522,0.041,-0.062,0.009
1.56E+12,2019-06-26T11:50:13.555,1897.533,0.012,-0.143,-0.22
1.56E+12,2019-06-26T11:50:13.563,1897.541,0.103,-0.095,-0.054
1.56E+12,2019-06-26T11:50:13.574,1897.552,0.067,-0.025,-0.025
1.56E+12,2019-06-26T11:50:13.584,1897.562,0.054,-0.128,-0.133
1.56E+12,2019-06-26T11:50:13.594,1897.572,0.007,-0.151,-0.349
1.56E+12,2019-06-26T11:50:13.604,1897.582,0.113,-0.059,-0.226
1.56E+12,2019-06-26T11:50:13.613,1897.591,0.061,-0.074,-0.291
1.56E+12,2019-06-26T11:50:13.624,1897.602,0.033,-0.21,-0.401
1.56E+12,2019-06-26T11:50:13.632,1897.61,0.036,-0.176,-0.379
1.56E+12,2019-06-26T11:50:13.643,1897.621,0.111,-0.138,-0.275
1.56E+12,2019-06-26T11:50:13.653,1897.631,0.017,-0.192,-0.491
1.56E+12,2019-06-26T11:50:13.663,1897.641,0.034,-0.219,-0.448
1.56E+12,2019-06-26T11:50:13.672,1897.65,0.043,-0.065,-0.356
1.56E+12,2019-06-26T11:50:13.684,1897.662,0.089,-0.104,-0.454
1.56E+12,2019-06-26T11:50:13.692,1897.67,0.029,-0.196,-0.591
1.56E+12,2019-06-26T11:50:13.703,1897.681,0.042,-0.163,-0.542
1.56E+12,2019-06-26T11:50:13.711,1897.689,0.06,-0.063,-0.476
1.56E+12,2019-06-26T11:50:13.722,1897.7,0.065,-0.184,-0.555
1.56E+12,2019-06-26T11:50:13.732,1897.71,-0.003,-0.197,-0.622
1.56E+12,2019-06-26T11:50:13.742,1897.72,0.053,-0.058,-0.539
1.56E+12,2019-06-26T11:50:13.751,1897.729,0.056,-0.084,-0.509
1.56E+12,2019-06-26T11:50:13.761,1897.739,0.031,-0.212,-0.661
1.56E+12,2019-06-26T11:50:13.771,1897.749,0.025,-0.121,-0.613
1.56E+12,2019-06-26T11:50:13.782,1897.76,0.073,-0.042,-0.528
1.56E+12,2019-06-26T11:50:13.790,1897.768,0.03,-0.094,-0.582
1.56E+12,2019-06-26T11:50:13.801,1897.779,0.034,-0.147,-0.691
1.56E+12,2019-06-26T11:50:13.811,1897.789,0.042,-0.004,-0.496
1.56E+12,2019-06-26T11:50:13.821,1897.799,0.029,-0.043,-0.544
1.56E+12,2019-06-26T11:50:13.830,1897.808,0.018,-0.122,-0.624
1.56E+12,2019-06-26T11:50:13.840,1897.818,0.024,-0.092,-0.513
1.56E+12,2019-06-26T11:50:13.851,1897.829,0.044,0.066,-0.232
1.56E+12,2019-06-26T11:50:13.861,1897.839,0.031,0.001,-0.256
1.56E+12,2019-06-26T11:50:13.870,1897.848,0.026,-0.094,-0.432
1.56E+12,2019-06-26T11:50:13.880,1897.858,0.013,-0.026,-0.435
1.56E+12,2019-06-26T11:50:13.890,1897.868,0.043,-0.018,-0.36
1.56E+12,2019-06-26T11:50:13.900,1897.878,-0.011,-0.07,-0.13
